#======================================================================
# Step   T               MeanM           Chi             U 
#======================================================================
    1	 0.00000000	 1.00000000	 0.00000000	 0.66666667
    2	 0.01000000	 0.27710173	 5.18359908	 0.10951113
    3	 0.02000000	 0.23751141	 3.88413394	 0.08246177
    4	 0.03000000	 0.21781844	 3.30569276	 0.06868594
    5	 0.04000000	 0.20516277	 2.94874111	 0.06098836
    6	 0.05000000	 0.19616163	 2.70883276	 0.05420093
    7	 0.06000000	 0.18909864	 2.52692609	 0.04969318
    8	 0.07000000	 0.18330526	 2.37640395	 0.04695918
    9	 0.08000000	 0.17841079	 2.25731541	 0.04456955
   10	 0.09000000	 0.17431985	 2.15634247	 0.04422333
   11	 0.10000000	 0.17094612	 2.07783254	 0.04187626
   12	 0.11000000	 0.16714764	 1.99486675	 0.03723171
   13	 0.12000000	 0.16429678	 1.92473446	 0.03696376
   14	 0.13000000	 0.16173413	 1.86796487	 0.03606277
   15	 0.14000000	 0.15926666	 1.81290274	 0.03531344
   16	 0.15000000	 0.15694780	 1.76311689	 0.03407661
   17	 0.16000000	 0.15480730	 1.71706626	 0.03184678
   18	 0.17000000	 0.15266719	 1.67110056	 0.03171664
   19	 0.18000000	 0.15089450	 1.63244702	 0.03074504
   20	 0.19000000	 0.14893550	 1.59089941	 0.03114399
   21	 0.20000000	 0.14717255	 1.55589716	 0.02875498
   22	 0.21000000	 0.14552499	 1.52073298	 0.02953977
   23	 0.22000000	 0.14399686	 1.48995451	 0.02820746
   24	 0.23000000	 0.14232610	 1.45659395	 0.02842790
   25	 0.24000000	 0.14090235	 1.42871301	 0.02680811
   26	 0.25000000	 0.13951552	 1.40087753	 0.02667429
   27	 0.26000000	 0.13820216	 1.37487403	 0.02648373
   28	 0.27000000	 0.13682561	 1.34820378	 0.02633358
   29	 0.28000000	 0.13549266	 1.32348396	 0.02498981
   30	 0.29000000	 0.13418861	 1.29819205	 0.02477800
   31	 0.30000000	 0.13281637	 1.27277651	 0.02457350
   32	 0.31000000	 0.13168862	 1.25156084	 0.02298976
   33	 0.32000000	 0.13050072	 1.23098721	 0.02201488
   34	 0.33000000	 0.12938933	 1.20847207	 0.02286817
   35	 0.34000000	 0.12820767	 1.18723932	 0.02226174
   36	 0.35000000	 0.12715492	 1.16807496	 0.02188678
   37	 0.36000000	 0.12602805	 1.14814421	 0.02238380
   38	 0.37000000	 0.12492434	 1.12951545	 0.02107173
   39	 0.38000000	 0.12392383	 1.11089827	 0.02055093
   40	 0.39000000	 0.12289560	 1.09313709	 0.01972096
   41	 0.40000000	 0.12179450	 1.07466707	 0.01768575
   42	 0.41000000	 0.12076147	 1.05521352	 0.01996000
   43	 0.42000000	 0.11975930	 1.03968569	 0.01823904
   44	 0.43000000	 0.11877413	 1.02272841	 0.01787109
   45	 0.44000000	 0.11781914	 1.00665560	 0.01847200
   46	 0.45000000	 0.11675500	 0.98970271	 0.01660435
   47	 0.46000000	 0.11587718	 0.97246118	 0.01891612
   48	 0.47000000	 0.11487786	 0.95799748	 0.01745334
   49	 0.48000000	 0.11382003	 0.94146861	 0.01567158
   50	 0.49000000	 0.11300334	 0.92768343	 0.01696760
#======================================================================
