#======================================================================
# Step   T               MeanM           Chi             U 
#======================================================================
    1	 0.00000000	 1.00000000	 0.00000000	 0.66666667
    2	 0.01000000	 0.97350212	 0.17209383	 0.66575054
    3	 0.02000000	 0.94360148	 0.39587331	 0.66444412
    4	 0.03000000	 0.90853293	 0.73708056	 0.66231164
    5	 0.04000000	 0.86443342	 1.40968928	 0.65807443
    6	 0.05000000	 0.80007491	 3.42473230	 0.64645228
    7	 0.06000000	 0.69369102	 8.43397060	 0.61147868
    8	 0.07000000	 0.55390215	13.06608227	 0.53741543
    9	 0.08000000	 0.42859801	13.37020992	 0.43422337
   10	 0.09000000	 0.34015145	11.25683439	 0.33057166
   11	 0.10000000	 0.28354034	 9.02755351	 0.25138245
   12	 0.11000000	 0.24507263	 7.34221975	 0.19223487
   13	 0.12000000	 0.21826955	 6.11806830	 0.15033235
   14	 0.13000000	 0.19842211	 5.21974454	 0.12026636
   15	 0.14000000	 0.18350686	 4.55098279	 0.09924813
   16	 0.15000000	 0.17136876	 4.03036600	 0.08334417
   17	 0.16000000	 0.16147299	 3.61528569	 0.07121352
   18	 0.17000000	 0.15339325	 3.28742011	 0.06196689
   19	 0.18000000	 0.14659372	 3.01894845	 0.05378863
   20	 0.19000000	 0.14029596	 2.78041349	 0.04788793
   21	 0.20000000	 0.13500704	 2.58182421	 0.04322723
   22	 0.21000000	 0.13032352	 2.41320778	 0.03969635
   23	 0.22000000	 0.12615921	 2.26882906	 0.03557515
   24	 0.23000000	 0.12229399	 2.13861703	 0.03217910
   25	 0.24000000	 0.11881837	 2.02357630	 0.02966227
   26	 0.25000000	 0.11572212	 1.92309237	 0.02721752
   27	 0.26000000	 0.11290438	 1.83260318	 0.02463453
   28	 0.27000000	 0.11022515	 1.74827014	 0.02360797
   29	 0.28000000	 0.10765048	 1.67030472	 0.02222234
   30	 0.29000000	 0.10542269	 1.60127081	 0.02128824
   31	 0.30000000	 0.10314947	 1.53855783	 0.01812784
   32	 0.31000000	 0.10112052	 1.47806585	 0.01776383
   33	 0.32000000	 0.09915075	 1.42353016	 0.01538279
   34	 0.33000000	 0.09730317	 1.37246830	 0.01371816
   35	 0.34000000	 0.09554857	 1.32390211	 0.01391611
   36	 0.35000000	 0.09392236	 1.28000384	 0.01267643
   37	 0.36000000	 0.09244005	 1.24048290	 0.01213743
   38	 0.37000000	 0.09093824	 1.20045244	 0.01153051
   39	 0.38000000	 0.08956139	 1.16564120	 0.01109034
   40	 0.39000000	 0.08818834	 1.13028591	 0.01082223
   41	 0.40000000	 0.08686332	 1.09720879	 0.00938005
   42	 0.41000000	 0.08556854	 1.06546454	 0.00983214
   43	 0.42000000	 0.08433246	 1.03640699	 0.00783460
   44	 0.43000000	 0.08334546	 1.01106465	 0.00988583
   45	 0.44000000	 0.08216050	 0.98265714	 0.00854249
   46	 0.45000000	 0.08110087	 0.95801697	 0.00842758
   47	 0.46000000	 0.08008235	 0.93431799	 0.00737104
   48	 0.47000000	 0.07907068	 0.91128576	 0.00782535
   49	 0.48000000	 0.07811041	 0.88964454	 0.00705267
   50	 0.49000000	 0.07713549	 0.86813593	 0.00673237
#======================================================================
