#======================================================================
# Step   T               MeanM           Chi             U 
#======================================================================
    1	 0.00000000	 1.00000000	 0.00000000	 0.66666667
    2	 0.01000000	 0.98919574	 0.05455376	 0.66596843
    3	 0.02000000	 0.97803605	 0.11113132	 0.66521415
    4	 0.03000000	 0.96646844	 0.17006247	 0.66439459
    5	 0.04000000	 0.95450347	 0.23162148	 0.66350111
    6	 0.05000000	 0.94216680	 0.29507977	 0.66253663
    7	 0.06000000	 0.92932268	 0.36246245	 0.66146703
    8	 0.07000000	 0.91602139	 0.43254365	 0.66029930
    9	 0.08000000	 0.90214454	 0.50764712	 0.65898862
   10	 0.09000000	 0.88769935	 0.58647540	 0.65754116
   11	 0.10000000	 0.87265903	 0.66965612	 0.65593296
   12	 0.11000000	 0.85688301	 0.75893621	 0.65411542
   13	 0.12000000	 0.84051282	 0.85581086	 0.65205556
   14	 0.13000000	 0.82317168	 0.96133655	 0.64969413
   15	 0.14000000	 0.80502825	 1.07611203	 0.64700017
   16	 0.15000000	 0.78572159	 1.20966885	 0.64375918
   17	 0.16000000	 0.76519381	 1.35972420	 0.63998331
   18	 0.17000000	 0.74337802	 1.53650764	 0.63540127
   19	 0.18000000	 0.71958505	 1.74749406	 0.62972956
   20	 0.19000000	 0.69414649	 1.99051274	 0.62285892
   21	 0.20000000	 0.66638409	 2.27926253	 0.61408662
   22	 0.21000000	 0.63641720	 2.59631840	 0.60334865
   23	 0.22000000	 0.60354012	 2.94732675	 0.58960090
   24	 0.23000000	 0.56863388	 3.29412238	 0.57269654
   25	 0.24000000	 0.53201836	 3.60569371	 0.55207320
   26	 0.25000000	 0.49405171	 3.85441025	 0.52695773
   27	 0.26000000	 0.45647490	 4.00045796	 0.49817292
   28	 0.27000000	 0.41951110	 4.03594835	 0.46521915
   29	 0.28000000	 0.38449440	 3.96759431	 0.42904190
   30	 0.29000000	 0.35227834	 3.81538116	 0.39048178
   31	 0.30000000	 0.32303153	 3.60343940	 0.35065152
   32	 0.31000000	 0.29683864	 3.35617103	 0.31018483
   33	 0.32000000	 0.27379962	 3.09173123	 0.27193969
   34	 0.33000000	 0.25395352	 2.83519833	 0.23607361
   35	 0.34000000	 0.23655058	 2.59358709	 0.20282896
   36	 0.35000000	 0.22103174	 2.37050812	 0.17048977
   37	 0.36000000	 0.20804067	 2.16887953	 0.14433462
   38	 0.37000000	 0.19653946	 1.98970822	 0.12065274
   39	 0.38000000	 0.18633012	 1.82903104	 0.10023550
