#======================================================================
# Step   T               MeanM           Chi             U 
#======================================================================
    1	 0.00000000	 1.00000000	 0.00000000	 0.66666667
    2	 0.01000000	 0.99496657	 0.01005579	 0.66664737
    3	 0.02000000	 0.98983760	 0.02025748	 0.66662740
    4	 0.03000000	 0.98466351	 0.03043816	 0.66660704
    5	 0.04000000	 0.97938125	 0.04080230	 0.66658588
    6	 0.05000000	 0.97402375	 0.05123712	 0.66656411
    7	 0.06000000	 0.96858105	 0.06191407	 0.66654134
    8	 0.07000000	 0.96305299	 0.07258429	 0.66651805
    9	 0.08000000	 0.95743148	 0.08330249	 0.66649410
   10	 0.09000000	 0.95171028	 0.09444326	 0.66646867
   11	 0.10000000	 0.94589490	 0.10545820	 0.66644287
   12	 0.11000000	 0.93999124	 0.11685811	 0.66641554
   13	 0.12000000	 0.93395940	 0.12823940	 0.66638753
   14	 0.13000000	 0.92786466	 0.13958747	 0.66635884
   15	 0.14000000	 0.92166159	 0.15144018	 0.66632820
   16	 0.15000000	 0.91531549	 0.16312697	 0.66629704
   17	 0.16000000	 0.90885938	 0.17531293	 0.66626379
   18	 0.17000000	 0.90232888	 0.18767930	 0.66622914
   19	 0.18000000	 0.89563612	 0.19971380	 0.66619412
   20	 0.19000000	 0.88880535	 0.21243581	 0.66615630
   21	 0.20000000	 0.88187949	 0.22524216	 0.66611701
   22	 0.21000000	 0.87480105	 0.23809465	 0.66607623
   23	 0.22000000	 0.86758476	 0.25161708	 0.66603237
   24	 0.23000000	 0.86023554	 0.26443206	 0.66598860
   25	 0.24000000	 0.85272759	 0.27873356	 0.66593940
   26	 0.25000000	 0.84509421	 0.29223881	 0.66589039
   27	 0.26000000	 0.83727311	 0.30638262	 0.66583758
   28	 0.27000000	 0.82928644	 0.32118286	 0.66578089
   29	 0.28000000	 0.82112356	 0.33567722	 0.66572254
   30	 0.29000000	 0.81277828	 0.35057367	 0.66566039
   31	 0.30000000	 0.80427799	 0.36627762	 0.66559305
   32	 0.31000000	 0.79559134	 0.38235833	 0.66552157
   33	 0.32000000	 0.78663878	 0.39896220	 0.66544462
   34	 0.33000000	 0.77750859	 0.41633435	 0.66536141
   35	 0.34000000	 0.76815072	 0.43220850	 0.66527870
   36	 0.35000000	 0.75858952	 0.45093167	 0.66518211
   37	 0.36000000	 0.74876875	 0.46862068	 0.66508359
   38	 0.37000000	 0.73868651	 0.48827685	 0.66497219
   39	 0.38000000	 0.72833661	 0.50812481	 0.66485326
   40	 0.39000000	 0.71771753	 0.52886538	 0.66472378
   41	 0.40000000	 0.70678004	 0.54900978	 0.66458735
   42	 0.41000000	 0.69555918	 0.57105212	 0.66443448
   43	 0.42000000	 0.68390726	 0.59479745	 0.66426277
   44	 0.43000000	 0.67199751	 0.61959861	 0.66407419
   45	 0.44000000	 0.65970028	 0.64527329	 0.66386648
